wav_file,stratum,shard,clip_frac,silence_frac,duty,mod_std,flatness,centroid,start_ratio,end_ratio,flags,n_flags
038_hi_quality_filtered-train-00001-of-00082_r1570.wav,hi_quality,filtered-train-00001-of-00082,0.0,0.009056603773584906,0.8384905660377359,9.195260047912598,0.08669646084308624,2889.0120132227617,0.7040819974495784,1.3588886661206006,abrupt_end,1
039_long_filtered-train-00001-of-00082_r2099.wav,long,filtered-train-00001-of-00082,0.0,0.0007347538574577516,0.742836149889787,10.204010963439941,0.02636287547647953,1493.2686407525543,0.9741847713968955,1.5640611868135772,abrupt_end,1
040_borderline_filtered-train-00001-of-00082_r912.wav,borderline,filtered-train-00001-of-00082,0.0,0.026385224274406333,0.731750219876869,13.566971778869629,0.08516795188188553,2785.9552464837134,0.855474347378338,0.48862577187444395,,0
041_short_filtered-train-00001-of-00082_r2628.wav,short,filtered-train-00001-of-00082,0.0,0.0,0.8528528528528528,8.671954154968262,0.017158014699816704,1615.322478295689,0.38632949831956737,0.2952867168057974,,0
042_medium_filtered-train-00001-of-00082_r1274.wav,medium,filtered-train-00001-of-00082,0.0,0.0020470829068577278,0.9508700102354145,4.84653377532959,0.04670926183462143,2327.249766902702,0.9952731764115751,1.0681138949522404,,0
043_hi_quality_filtered-train-00001-of-00082_r1344.wav,hi_quality,filtered-train-00001-of-00082,0.0,0.004120879120879121,0.8406593406593407,7.8842244148254395,0.09440887719392776,3017.836922541096,0.38929435649460864,0.8784547919869125,,0
044_long_filtered-train-00001-of-00082_r3283.wav,long,filtered-train-00001-of-00082,0.0,0.1300204220558203,0.7903335602450646,14.177133560180664,0.052389513701200485,2237.285593690509,1.8343325968828017,0.7991380731858592,abrupt_start,1
045_borderline_filtered-train-00001-of-00082_r922.wav,borderline,filtered-train-00001-of-00082,0.0,0.09826589595375723,0.7615606936416185,17.089542388916016,0.0383695587515831,1952.1690507222543,0.3959814892495368,0.28973623830120887,,0
046_short_filtered-train-00001-of-00082_r2534.wav,short,filtered-train-00001-of-00082,0.0,0.03007518796992481,0.8533834586466166,12.771318435668945,0.060254693031311035,2134.20614296801,1.188357034504774,0.07500394496872743,,0
047_medium_filtered-train-00001-of-00082_r636.wav,medium,filtered-train-00001-of-00082,0.0,0.011180124223602485,0.8434782608695652,8.70953369140625,0.01886405050754547,1504.3796305455742,0.8327033746551205,0.5263780134027577,,0
048_hi_quality_filtered-train-00001-of-00082_r1356.wav,hi_quality,filtered-train-00001-of-00082,0.0,0.0,0.9799196787148594,4.467591285705566,0.01993739604949951,1931.064833568761,1.1428540529970086,0.7895802322551722,,0
049_long_filtered-train-00001-of-00082_r344.wav,long,filtered-train-00001-of-00082,0.0,0.07127112417340191,0.8405584129316679,12.24439811706543,0.05594368651509285,2881.207685101317,1.394938239129346,0.5715383678147186,,0
050_borderline_filtered-train-00001-of-00082_r2098.wav,borderline,filtered-train-00001-of-00082,0.0,0.0020093770931011385,0.768921634293369,10.467052459716797,0.05180054157972336,1850.9070012904629,1.5592900139281705,1.79803206188441,abrupt_end;abrupt_start,2
051_medium_filtered-train-00002-of-00082_r3287.wav,medium,filtered-train-00002-of-00082,0.0,0.07518796992481203,0.8330827067669173,12.974546432495117,0.020181147381663322,1512.7771476619505,1.1737840797703234,1.2767752284611524,abrupt_end,1
052_short_filtered-train-00002-of-00082_r3270.wav,short,filtered-train-00002-of-00082,0.0,0.053117782909930716,0.7713625866050808,12.340709686279297,0.02478313446044922,1558.2920415062995,1.0932630913654664,1.0176943512415346,,0
053_long_filtered-train-00002-of-00082_r3127.wav,long,filtered-train-00002-of-00082,2.5337837837837837e-05,0.04726536124240378,0.7164078325455773,13.955808639526367,0.05522191897034645,1956.4000059985622,0.37300998852494294,0.9382598825971417,,0
054_hi_quality_filtered-train-00002-of-00082_r891.wav,hi_quality,filtered-train-00002-of-00082,0.0,0.05090054815974941,0.750195771339076,11.534174919128418,0.03952869027853012,1642.89778595413,1.1247079482408058,1.7233591236838577,abrupt_end,1
055_borderline_filtered-train-00002-of-00082_r1162.wav,borderline,filtered-train-00002-of-00082,0.0,0.1445042275172944,0.7671022290545734,15.105012893676758,0.03822105750441551,1970.220764330472,0.7836413826488547,0.8060980283461731,,0
056_medium_filtered-train-00002-of-00082_r2093.wav,medium,filtered-train-00002-of-00082,0.00013907068062827226,0.00261437908496732,0.7189542483660131,12.524356842041016,0.1003856211900711,2893.046924189888,0.659080856671875,0.7286164799820624,,0
057_short_filtered-train-00002-of-00082_r3214.wav,short,filtered-train-00002-of-00082,0.0,0.1172069825436409,0.7980049875311721,12.299440383911133,0.039486661553382874,1854.1238378037765,1.6708506104994443,0.42947703693802225,abrupt_start,1
058_long_filtered-train-00002-of-00082_r597.wav,long,filtered-train-00002-of-00082,0.0,0.03214024835646457,0.7494521548575602,11.043132781982422,0.04056403413414955,1812.3876141541693,1.2225530831032834,1.0013786228630919,,0
059_hi_quality_filtered-train-00002-of-00082_r1857.wav,hi_quality,filtered-train-00002-of-00082,0.0,0.04373610081541883,0.7909562638991846,9.967975616455078,0.03319705277681351,1554.3602747515624,0.5812968362630743,0.9470601877773203,,0
